score,url
0.00032799903,https://www.nytimes.com/2017/09/29/books/review/paperback-row.html
0.00032291972,https://www.nytimes.com/2017/12/21/books/review/francis-ford-coppola-by-the-book.html
0.00016712485,https://www.nytimes.com/2017/07/20/theater/whats-new-in-nyc-theater.html
0.00016284986,https://www.nytimes.com/2015/12/08/theater/review-david-bowie-songs-and-a-familiar-alien-in-lazarus.html
0.00016187722,https://www.nytimes.com/2017/08/11/books/review/letters-to-the-editor.html
0.00016077951,https://www.nytimes.com/2017/05/26/books/denis-johnson-dead-author-of-jesus-son.html
0.00016034201,https://www.nytimes.com/2017/12/20/magazine/jordan-peeles-x-ray-vision.html
0.00015886179,https://www.nytimes.com/2017/08/08/books/review/match-book-biographies-correspondence-artists-philosophers.html
0.0001579797,https://www.nytimes.com/2017/05/04/books/review/10-new-books-we-recommend-this-week.html
0.00015737639,https://www.nytimes.com/2015/12/20/opinion/campaign-stops/political-party-meltdown.html
0.0001572476,https://www.nytimes.com/2017/08/06/dining/what-to-cook-this-week.html
0.00015505696,https://www.nytimes.com/2017/12/14/us/ana-franklin-alabama-sheriff.html
